objID,specObjID,z,u_mag,g_mag,r_mag,i_mag,z_mag,w1mpro,w2mpro,w3mpro,w4mpro,o3_hB,n2_hA,s2_hA,o1_hA,o3_o2,ne3_o2,is_AGN,which_AGN,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,w1-w2,w1-w3,w1-w4,w2-w3,w2-w4,w3-w4,ra,dec,neighbor_id,angular_sep,num_neighbors
1237665097922249062,2.347554E+18,0.06789587,19.06402,17.91664,17.55121,17.25985,17.26168,15.528,15.198,12.053,8.658,-0.0534958376442687,-0.6386591371211099,-0.4313128020891048,-1.3873019220505185,-0.2133114856103677,-1.5536051853458497,False,0,1.14738,1.51281,1.80417,1.80234,0.36543,0.65679,0.65496,0.29136,0.28953,-0.00183,0.33,3.475,6.87,3.145,6.54,3.395,132.445623830895,23.028894363627,[1237665097922248912],[61.268798716894935],1
1237665099002675252,2.192251E+18,0.04655516,17.70562,16.57845,16.13864,15.84503,15.64166,13.61,13.397,9.283,7.603,-0.6537245085899925,-0.453474597146687,-0.5435991604211654,-1.653738983755605,-0.5174959853223565,-1.1868531381432332,False,0,1.12717,1.56698,1.86059,2.06396,0.43981,0.73342,0.93679,0.29361,0.49698,0.20337,0.213,4.327,6.007,4.114,5.794,1.68,147.711421041985,29.8524544223927,[],[],0
1237665101675364598,2.401595E+18,0.06259261,17.4764,16.67769,16.53164,16.30214,16.2799,14.138,13.969,10.007,7.652,0.0220003585580395,-0.5811495924397995,-0.4986828241093091,-1.5919201222511865,-0.134832304438338,-1.162169645540124,False,0,0.79871,0.94476,1.17426,1.1965,0.14605,0.37555,0.39779,0.2295,0.25174,0.02224,0.169,4.131,6.486,3.962,6.317,2.355,217.37851768146,30.0665025398796,[],[],0
1237665102209155225,2.388143E+18,0.0485298,18.56477,17.47984,17.21792,17.01751,16.91622,15.479,15.262,12.199,9.616,0.0092815153979888,-0.7505033013442304,-0.4289579215232529,-1.3246541049492169,-0.1698187533745244,-1.109147100885903,False,0,1.08493,1.34685,1.54726,1.64855,0.26192,0.46233,0.56362,0.20041,0.3017,0.10129,0.217,3.28,5.863,3.063,5.646,2.583,209.628531945634,32.3897728019538,[],[],0
1237665102209351749,2.388154E+18,0.02828447,19.37851,18.09433,17.61663,17.39677,17.12365,15.693,15.603,12.438,9.314,-0.1215325616241323,-0.56310129719233,-0.3087712330101919,-1.5477583426534898,-0.3541882506101386,-1.4358881237997208,False,0,1.28418,1.76188,1.98174,2.25486,0.4777,0.69756,0.97068,0.21986,0.49298,0.27312,0.09,3.255,6.379,3.165,6.289,3.124,209.980871571577,32.2978736780171,[],[],0
1237665102218723542,2.435452E+18,0.1773739,18.93328,17.87575,17.1375,16.73326,16.49562,14.051,13.659,9.961,7.874,-0.5888041890760667,-0.3393029792088196,-0.5926374395667932,-1.447829475881952,-0.1991381366404996,-0.7582217292714235,False,0,1.05753,1.79578,2.20002,2.43766,0.73825,1.14249,1.38013,0.40424,0.64188,0.23764,0.392,4.09,6.177,3.698,5.785,2.087,233.099904028957,25.0253000237093,[],[],0
1237665102746026189,2.388139E+18,0.05118835,21.37944,20.28934,20.15797,20.20278,20.12168,,,,,0.0012841743254084,-0.9557099259029348,-0.4500220070028093,-1.52943145566692,-0.2065489173727012,-0.3810202795816879,False,0,1.0901,1.22147,1.17666,1.25776,0.13137,0.08656,0.16766,-0.04481,0.03629,0.0811,,,,,,,209.739315952367,32.7664353622416,[1237665102746091588],[15.200404240371887],1
1237665102747926558,2.397157E+18,0.01424536,15.94484,14.36124,13.49793,13.09924,12.77488,10.953,10.895,7.717,5.302,-0.4820138239776283,-0.3064020132323064,-0.5117608334877541,-1.6396421139217996,inf,inf,False,0,1.5836,2.44691,2.8456,3.16996,0.86331,1.262,1.58636,0.39869,0.72305,0.32436,0.058,3.236,5.651,3.178,5.593,2.415,214.570310659876,31.6538562109774,[],[],0
1237665102756512040,2.437724E+18,0.03410507,18.76332,17.71388,17.30579,17.04608,16.92592,14.797,14.613,11.602,8.823,0.2552436204980675,-0.8984002475689533,-0.4703521589031644,-1.5193126634631309,0.080489281866553,-1.0313398706389312,False,0,1.04944,1.45753,1.71724,1.8374,0.40809,0.6678,0.78796,0.25971,0.37987,0.12016,0.184,3.195,5.974,3.011,5.79,2.779,235.334288363129,24.4113259262599,[],[],0
1237665102757953805,2.444452E+18,0.05308504,19.22071,17.03969,16.21806,15.77777,15.49336,12.842,12.61,9.163,7.234,0.0437525242794511,-0.4394186638198716,-0.4019107908715372,-1.532634672908715,-0.0149468640004105,,False,0,2.18102,3.00265,3.44294,3.72735,0.82163,1.26192,1.54633,0.44029,0.7247,0.28441,0.232,3.679,5.608,3.447,5.376,1.929,238.590809013054,23.0215253221068,[],[],0
1237665103287156943,2.407336E+18,0.07131454,18.19126,17.20658,16.81299,16.53416,16.39414,14.443,14.19,10.159,8.463,-0.5843426474073766,-0.5156589590740389,-0.5331246463922871,-1.7151074666307635,-0.3732642916899413,-1.3468027900100656,False,0,0.98468,1.37827,1.6571,1.79712,0.39359,0.67242,0.81244,0.27883,0.41885,0.14002,0.253,4.284,5.98,4.031,5.727,1.696,220.783178457748,30.364172938316,[],[],0
1237665103287418995,2.410642E+18,0.07951783,18.50818,17.35057,16.88396,16.56648,16.40257,14.24,14.03,10.091,8.187,-0.3925477771208484,-0.5198955266119875,-0.4669974299099292,-1.3790946818275192,-0.2751353118730006,-0.94637082113781,False,0,1.15761,1.62422,1.9417,2.10561,0.46661,0.78409,0.948,0.31748,0.48139,0.16391,0.21,4.149,6.053,3.939,5.843,1.904,221.331093550846,30.2316980183455,[],[],0
1237665103287484527,2.410654E+18,0.1295171,19.03102,17.90671,17.29575,16.95976,16.76668,14.314,14.014,10.167,8.499,-0.7308489715410289,-0.4469232503677927,-0.6881223964792884,-1.4709529040936324,-0.3601308679062613,-0.606375325254565,False,0,1.12431,1.73527,2.07126,2.26434,0.61096,0.94695,1.14003,0.33599,0.52907,0.19308,0.3,4.147,5.815,3.847,5.515,1.668,221.531020470916,30.1332251344439,[],[],0
1237665126927564859,2.372303E+18,0.1761369,19.623,19.09221,18.757,18.51754,18.74679,16.215,15.238,11.133,7.712,0.4061526971082579,-0.7382302642509165,-0.7609600873643203,-1.5944147383795115,0.4181246843897145,-0.738622673689383,False,0,0.53079,0.866,1.10546,0.87621,0.33521,0.57467,0.34542,0.23946,0.01021,-0.22925,0.977,5.082,8.503,4.105,7.526,3.421,169.235684711514,32.7692735867722,[],[],0
1237665126933790808,2.268761E+18,0.07018484,19.17934,17.30258,16.4106,15.96208,15.6531,13.493,13.416,12.269,8.823,-0.5614498581043328,-0.5615559474336004,-0.2306004159219953,-0.7262092282830596,-0.5765334467856101,-0.976749417191264,False,0,1.87676,2.76874,3.21726,3.52624,0.89198,1.3405,1.64948,0.44852,0.7575,0.30898,0.077,1.224,4.67,1.147,4.593,3.446,186.223696559029,33.740176641506,[],[],0
1237665126939427018,2.377932E+18,0.07812686,18.98024,17.69302,17.13147,16.76936,16.57924,14.111,13.79,10.129,8.164,-0.5404183566363814,-0.4828564034816643,-0.5229977138712616,-1.437936811818916,-0.3995376552975229,,False,0,1.28722,1.84877,2.21088,2.401,0.56155,0.92366,1.11378,0.36211,0.55223,0.19012,0.321,3.982,5.947,3.661,5.626,1.965,201.575347432533,32.6488052188773,[],[],0
1237665126946832443,2.406218E+18,0.09206038,19.36,17.73696,16.91058,16.52111,16.18845,13.617,13.426,10.51,8.432,-0.4424755045977261,-0.323392571617369,-0.6261162141617639,-1.5994730617108863,-0.1218669389828253,,False,0,1.62304,2.44942,2.83889,3.17155,0.82638,1.21585,1.54851,0.38947,0.72213,0.33266,0.191,3.107,5.185,2.916,4.994,2.078,220.670150350462,28.4771527559962,[],[],0
1237665127464763565,2.364464E+18,0.1073211,18.5736,17.50037,17.13288,16.85794,16.75605,14.729,14.492,10.569,8.676,-0.1110850095520725,-0.5579791283596386,-0.5026426896331667,-1.3518382186543152,-0.1868418648711352,-1.7119912261873358,False,0,1.07323,1.44072,1.71566,1.81755,0.36749,0.64243,0.74432,0.27494,0.37683,0.10189,0.237,4.16,6.053,3.923,5.816,1.893,170.084621324932,33.2875223122234,[],[],0
1237665127476297882,2.378053E+18,0.03538191,18.79462,17.04482,16.2603,15.86561,15.55933,13.957,13.912,12.329,9.31,0.2813177956481205,-0.7133545640774548,-0.2257457095930196,-0.8478130008306288,0.0004236443788483,-0.6430010239912326,False,0,1.7498,2.53432,2.92901,3.23529,0.78452,1.17921,1.48549,0.39469,0.70097,0.30628,0.045,1.628,4.647,1.583,4.602,3.019,201.772408872661,33.1309874338228,[],[],0
1237665127482196169,2.401597E+18,0.1240295,20.34237,18.46069,17.44996,16.99631,16.6666,14.351,14.18,12.598,9.142,0.2249418106572518,-0.7042764821999351,-0.4010585107693128,-0.6858400516006249,-0.0264813356432958,-0.8417301085310182,False,0,1.88168,2.89241,3.34606,3.67577,1.01073,1.46438,1.79409,0.45365,0.78336,0.32971,0.171,1.753,5.209,1.582,5.038,3.456,217.050269615495,29.891659253664,[],[],0
1237665127485800535,2.425274E+18,0.108766,20.10392,18.43271,17.66381,17.27395,17.01908,14.363,14.14,10.657,9.101,-0.170247702908127,-0.3949504886785885,-0.4393012956567641,-1.3396237205143553,-0.1288077795996864,-2.5785747531847343,False,0,1.67121,2.44011,2.82997,3.08484,0.7689,1.15876,1.41363,0.38986,0.64473,0.25487,0.223,3.706,5.262,3.483,5.039,1.556,225.931083230542,27.1414352257573,[],[],0
1237665127487373610,2.432027E+18,0.07038579,19.37397,18.69331,18.62714,18.32972,18.34955,,,,,0.5047733980217856,-1.1902784757070255,-0.6937059340898025,-1.5929845491331096,0.4583590497820418,-0.674851196654659,False,0,0.68066,0.74683,1.04425,1.02442,0.06617,0.36359,0.34376,0.29742,0.27759,-0.01983,,,,,,,229.557875684766,25.7498598815729,[],[],0
1237665127991279701,2.188827E+18,0.04315613,17.18194,15.00321,14.19537,13.80348,13.55443,11.522,11.554,10.681,8.858,-0.0962728122448581,-0.3921554555464321,-0.4925005426647836,,0.3260247900803681,-0.6172727975211467,False,0,2.17873,2.98657,3.37846,3.62751,0.80784,1.19973,1.44878,0.39189,0.64094,0.24905,-0.032,0.841,2.664,0.873,2.696,1.823,143.51034985793,27.3761232978743,[],[],0
1237665127991279710,2.188831E+18,0.04260373,19.84719,17.83084,17.00788,16.57925,16.32979,12.61,12.649,10.377,8.598,-0.5184227658126932,-0.2970768279337774,-0.5942793177664016,-1.571234398369193,-0.3103833584933122,-0.9206645586499091,False,0,2.01635,2.83931,3.26794,3.5174,0.82296,1.25159,1.50105,0.42863,0.67809,0.24946,-0.039,2.233,4.012,2.272,4.051,1.779,143.529287947878,27.3577031956267,[],[],0
1237665128000323691,2.37127E+18,0.06914354,19.49035,17.85277,17.14503,16.78749,16.5,14.511,14.362,12.66,8.956,0.198083038885455,-0.5459202664885116,-0.2136276297241346,-0.7840615893276717,-0.3386793164871226,-0.915729715423186,False,0,1.63758,2.34532,2.70286,2.99035,0.70774,1.06528,1.35277,0.35754,0.64503,0.28749,0.149,1.851,5.555,1.702,5.406,3.704,166.41527663319,33.210777006629,[],[],0
1237665128003338363,2.362288E+18,0.02107006,17.69266,16.82521,16.4886,16.37245,16.23572,15.085,15.109,12.026,9.083,0.2965273132803893,-1.0454111283927177,-0.6089892148051527,-1.7196583574098938,inf,inf,False,0,0.86745,1.20406,1.32021,1.45694,0.33661,0.45276,0.58949,0.11615,0.25288,0.13673,-0.024,3.059,6.002,3.083,6.026,2.943,174.720373001742,34.1442174216473,[],[],0
1237665128006090818,2.352145E+18,0.04425854,17.49169,16.55692,16.27822,16.10106,16.00601,14.393,14.181,10.655,8.408,-0.0926093754349401,-0.6723282405268347,-0.419940051377516,-1.445150528612036,-0.2116327290199268,-1.3444236375043024,False,0,0.93477,1.21347,1.39063,1.48568,0.2787,0.45586,0.55091,0.17716,0.27221,0.09505,0.212,3.738,5.985,3.526,5.773,2.247,182.204312073621,34.7082037016019,[],[],0
1237665128008908951,2.274458E+18,0.04342511,19.55845,17.96097,17.18424,16.80232,16.53743,14.588,14.614,12.509,9.241,0.4693257781760213,-0.9676210867422436,-0.5421178214133877,-1.352827156168841,0.3680001498461918,-0.6768804242559664,False,0,1.59748,2.37421,2.75613,3.02102,0.77673,1.15865,1.42354,0.38192,0.64681,0.26489,-0.026,2.079,5.347,2.105,5.373,3.268,190.080122116941,34.6148744135488,[],[],0
1237665128016576657,2.388073E+18,0.06244741,18.41548,17.34158,16.91388,16.60668,16.4202,14.261,14.053,10.279,8.349,-0.3924556348062675,-0.4915881396976111,-0.4703315358625503,-1.6576343765955666,-0.1941310151773118,-1.4564051725005445,False,0,1.0739,1.5016,1.8088,1.99528,0.4277,0.7349,0.92138,0.3072,0.49368,0.18648,0.208,3.982,5.912,3.774,5.704,1.93,210.901387682959,31.8960805168994,[],[],0
1237665128016969950,2.388052E+18,0.1097891,19.60719,18.29024,17.62171,17.23429,17.00698,14.392,14.095,10.115,8.393,-0.5007734672820129,-0.4606851026124428,-0.4983265971979218,-1.7039025486582062,-0.1613827232721442,-1.029042149835394,False,0,1.31695,1.98548,2.3729,2.60021,0.66853,1.05595,1.28326,0.38742,0.61473,0.22731,0.297,4.277,5.999,3.98,5.702,1.722,211.912235120973,31.6930383215811,[],[],0
1237665128019919001,2.407236E+18,0.06605384,17.86897,16.46225,16.00055,15.71684,15.61596,14.879,14.702,11.417,8.989,-0.4095290055314494,-0.4585574006151115,-0.4623128415173206,-1.5199026489346066,-0.3863261590958038,-1.0429592915652144,False,0,1.40672,1.86842,2.15213,2.25301,0.4617,0.74541,0.84629,0.28371,0.38459,0.10088,0.177,3.462,5.89,3.285,5.713,2.428,219.323500479976,29.6779603854425,[],[],0
1237665128518320457,2.165119E+18,0.1041438,18.66489,16.80807,15.80993,15.33769,14.98599,13.307,13.258,11.903,8.908,-0.1199820526796566,-0.4859445348070162,-0.6256705696970761,-1.2252155783312202,0.2735170996187009,0.2854586318860563,True,1,1.85682,2.85496,3.3272,3.6789,0.99814,1.47038,1.82208,0.47224,0.82394,0.3517,0.049,1.404,4.399,1.355,4.35,2.995,121.603935924338,17.417697082,"[1237665128518320456, 1237665128518320485]","[11.517943681285802, 35.117937277958895]",2
1237665128519368908,2.344168E+18,0.1596059,19.66395,18.23103,17.38848,16.91979,16.62536,14.266,13.895,10.698,8.507,-0.4038990457872565,-0.357137482070722,-0.6178906819385042,-1.783383174567806,-0.1419932702131933,-0.6787921991331228,False,0,1.43292,2.27547,2.74416,3.03859,0.84255,1.31124,1.60567,0.46869,0.76312,0.29443,0.371,3.568,5.759,3.197,5.388,2.191,123.738832192976,18.6231177585112,[],[],0
1237665128533655607,2.205768E+18,0.1250629,18.98028,17.87842,17.41809,17.08011,16.92062,14.48,14.147,10.474,8.635,-0.3908258450939435,-0.4521706254971066,-0.5479197993642784,-1.5263529972888432,-0.1300525716310325,-0.9342376496345748,False,0,1.10186,1.56219,1.90017,2.05966,0.46033,0.79831,0.9578,0.33798,0.49747,0.15949,0.333,4.006,5.845,3.673,5.512,1.839,156.947228965612,31.7296071015543,[],[],0
1237665128536670362,2.232675E+18,0.02351926,18.79265,17.66997,17.2727,17.06283,16.90585,15.232,15.196,12.205,8.733,0.0779281957893229,-0.7584547778754479,-0.4301935930405895,-1.3518171151062215,-0.0160543505637195,-1.0729020818911237,False,0,1.12268,1.51995,1.72982,1.8868,0.39727,0.60714,0.76412,0.20987,0.36685,0.15698,0.036,3.027,6.499,2.991,6.463,3.472,164.946742925267,33.5173100639458,[],[],0
1237665128537129044,2.290161E+18,0.05935407,18.93501,17.87786,17.51279,17.21433,17.04069,14.957,14.711,11.02,9.194,-0.048426456254369,-0.6972758073162725,-0.384924901850961,-1.4521635626092555,-0.0783694160468453,-1.0311752249895314,False,0,1.05715,1.42222,1.72068,1.89432,0.36507,0.66353,0.83717,0.29846,0.4721,0.17364,0.246,3.937,5.763,3.691,5.517,1.826,166.211515830692,33.7259008368491,[],[],0
1237665128540012663,2.362283E+18,0.03180088,18.70399,17.63469,17.38655,17.45092,17.29492,16.248,15.972,12.834,9.184,0.2351750554098736,-0.9633887849489464,-0.4955400877229661,-1.4718485745434478,0.0793453356845593,-1.4034263679676795,False,0,1.0693,1.31744,1.25307,1.40907,0.24814,0.18377,0.33977,-0.06437,0.09163,0.156,0.276,3.414,7.064,3.138,6.788,3.65,174.119133126593,34.6244681141537,[],[],0
1237665128542961794,2.352148E+18,0.09713264,19.16314,17.95673,17.43563,17.1063,16.88099,14.631,14.464,10.978,9.083,-0.4580103019420106,-0.3943470580063685,-0.4536197623464937,-1.5572410550245042,-0.2714166158673546,-1.8153024396945951,False,0,1.20641,1.72751,2.05684,2.28215,0.5211,0.85043,1.07574,0.32933,0.55464,0.22531,0.167,3.653,5.548,3.486,5.381,1.895,182.216218032118,35.0775408471583,[],[],0
1237665128543879274,2.250822E+18,0.00248769,21.40551,18.52346,17.57422,17.14009,16.8852,15.229,14.818,12.548,9.003,0.4480712669083678,-1.1801554863652046,-1.206754132206585,-2.0773966974635285,inf,inf,False,0,2.88205,3.83129,4.26542,4.52031,0.94924,1.38337,1.63826,0.43413,0.68902,0.25489,0.411,2.681,6.226,2.27,5.815,3.545,184.753550800913,35.0926844236244,[],[],0
1237665128546828378,2.23732E+18,0.0790524,19.37603,18.07046,17.48769,17.08984,16.88806,14.309,14.006,10.191,8.016,-0.5774454018277091,-0.4463794244859407,-0.5475234142446476,-1.5592052378536805,-0.3251961712519204,-2.1570685721636806,False,0,1.30557,1.88834,2.28619,2.48797,0.58277,0.98062,1.1824,0.39785,0.59963,0.20178,0.303,4.118,6.293,3.815,5.99,2.175,192.947615141716,34.7872983424702,[],[],0
1237665128547418121,2.258656E+18,0.0336821,17.03222,16.40297,16.20783,16.06071,15.98983,14.039,13.809,10.019,6.904,0.2967095717751478,-0.905838140024296,-0.7292746712698464,-1.8777350655946372,0.2791668340629057,-0.9423926569080238,False,0,0.62925,0.82439,0.97151,1.04239,0.19514,0.34226,0.41314,0.14712,0.218,0.07088,0.23,4.02,7.135,3.79,6.905,3.115,194.604885439231,34.8171660641781,[],[],0
1237665128561377445,2.432072E+18,0.03336259,19.17562,17.95612,17.47209,17.22291,17.21849,15.584,15.467,12.365,9.255,-0.2491567636086051,-0.5822704872599113,-0.5180435748157635,,-0.1018472939415141,-1.313189654229359,False,0,1.2195,1.70353,1.95271,1.95713,0.48403,0.73321,0.73763,0.24918,0.2536,0.00442,0.117,3.219,6.329,3.102,6.212,3.11,230.529041593584,26.2242663258253,[],[],0
1237665129062203408,2.348776E+18,0.009044867,16.33962,15.39093,15.17122,15.31946,15.20122,14.118,13.821,9.383,7.136,-0.2093430768244712,-0.5267542261404016,-0.5128706660453073,-1.730470466175957,inf,inf,False,0,0.94869,1.1684,1.02016,1.1384,0.21971,0.07147,0.18971,-0.14824,-0.03,0.11824,0.297,4.735,6.982,4.438,6.685,2.247,136.455399212237,25.4452021032583,[],[],0
1237665129064366166,2.184352E+18,0.04269104,18.87235,17.08069,16.25066,15.83004,15.48312,13.351,13.252,12.441,8.848,-0.0662042131350064,-0.5138568165232029,-0.482724021044399,-0.9378036917417676,-0.1235587695417871,,False,0,1.79166,2.62169,3.04231,3.38923,0.83003,1.25065,1.59757,0.42062,0.76754,0.34692,0.099,0.91,4.503,0.811,4.404,3.593,141.497183840247,27.5971347826069,[],[],0
1237665129072492610,2.27996E+18,0.02277985,17.35203,16.6342,16.40308,16.28228,16.17799,14.545,14.333,11.275,8.609,0.3964188069133008,-1.027322691281766,-0.73363739994661,-1.802084654415422,0.2931832278292459,-0.8089349489184466,False,0,0.71783,0.94895,1.06975,1.17404,0.23112,0.35192,0.45621,0.1208,0.22509,0.10429,0.212,3.27,5.936,3.058,5.724,2.666,162.067915634726,33.2675527059885,[],[],0
1237665129080356981,2.370044E+18,0.09664538,19.29287,18.23992,17.69903,17.36787,17.15011,14.756,14.612,10.807,9.251,-0.7350236379746229,-0.4435756407515264,-0.6217489726012108,-1.8027988837507407,-0.2241610650901686,,False,0,1.05295,1.59384,1.925,2.14276,0.54089,0.87205,1.08981,0.33116,0.54892,0.21776,0.144,3.949,5.505,3.805,5.361,1.556,183.672906053531,35.5971547583333,[],[],0
1237665129080815686,2.255258E+18,0.03353006,16.73648,15.12353,14.36188,13.96994,13.65431,11.981,11.411,8.242,5.623,0.1688898893734541,-0.267308185257025,-0.4505213693989121,-1.3569603959696452,0.4271638291968861,-0.6862577725980985,True,2,1.61295,2.3746,2.76654,3.08217,0.76165,1.15359,1.46922,0.39194,0.70757,0.31563,0.57,3.739,6.358,3.169,5.788,2.619,184.932593582023,35.5070345411189,[],[],0
1237665129085337762,2.26983E+18,0.03672955,18.99192,17.9952,17.52015,17.3642,17.35449,15.628,15.691,12.275,8.837,0.1553211284571999,-0.8696350124751728,-0.4549828158204877,-1.367633836052986,-0.1341059133604293,-1.0903973119292838,False,0,0.99672,1.47177,1.62772,1.63743,0.47505,0.631,0.64071,0.15595,0.16566,0.00971,-0.063,3.353,6.791,3.416,6.854,3.438,197.673496802164,34.8171783077503,[],[],0
1237665129093660912,2.407306E+18,0.01241922,15.53059,14.05009,13.31482,12.9385,12.73838,11.687,11.689,8.682,6.62,-0.6182554917175779,-0.4006104020563777,-0.613170315071338,-1.840154747784198,inf,,False,0,1.4805,2.21577,2.59209,2.79221,0.73527,1.11159,1.31171,0.37632,0.57644,0.20012,-0.002,3.005,5.067,3.007,5.069,2.062,219.70840515579,30.4425279413128,[],[],0
1237665129097592947,2.428703E+18,0.03281591,19.65085,18.35731,17.89762,17.56961,17.56777,,,,,0.0962376388707619,-0.8127768325423936,-0.2909766032559446,-1.144927305037666,-0.327258519523771,,False,0,1.29354,1.75323,2.08124,2.08308,0.45969,0.7877,0.78954,0.32801,0.32985,0.00184,,,,,,,229.193479165281,27.1486900455139,[],[],0
1237665129102901279,2.44675E+18,0.04006772,17.94987,16.43114,15.69526,15.29035,14.98765,11.609,10.664,7.363,4.937,0.1919058401422469,-0.2197188831845076,-0.5101677998298157,-1.5597913674696775,0.4774946054229734,-0.5993918464562917,True,2,1.51873,2.25461,2.65952,2.96222,0.73588,1.14079,1.44349,0.40491,0.70761,0.3027,0.945,4.246,6.672,3.301,5.727,2.426,241.193230460848,21.9572607556429,[],[],0
1237665129619062832,2.263094E+18,0.04242491,16.8845,16.37289,16.41826,16.27346,16.27555,14.496,14.283,11.074,7.992,0.5457634917408296,-1.2005535508164518,-0.7408665143485338,-1.627115303812082,0.4641143154532689,-0.6234204387444268,False,0,0.51161,0.46624,0.61104,0.60895,-0.04537,0.09943,0.09734,0.1448,0.14271,-0.00209,0.213,3.422,6.504,3.209,6.291,3.082,188.857761080308,35.9397147077424,[],[],0
1237665129630793920,2.407341E+18,0.09003454,20.47652,18.59204,17.66593,17.25334,16.90859,14.721,14.621,12.672,8.947,-0.0420594764034779,-0.4102978687695133,-0.0946786565947735,-0.7155332723691594,-0.2722698208905072,-1.110604989750145,False,0,1.88448,2.81059,3.22318,3.56793,0.92611,1.3387,1.68345,0.41259,0.75734,0.34475,0.1,2.049,5.774,1.949,5.674,3.725,220.511544707852,30.5889244314073,[],[],0
1237665178988773458,2.423028E+18,0.05966683,17.44082,16.37148,15.92675,15.61116,15.45261,13.15,12.941,8.678,7.087,-0.7477031841120523,-0.4371596409431495,-0.557411938339958,-1.558373892495057,-0.3965725038858727,-1.567329415106912,False,0,1.06934,1.51407,1.82966,1.98821,0.44473,0.76032,0.91887,0.31559,0.47414,0.15855,0.209,4.472,6.063,4.263,5.854,1.591,225.284254449224,25.4488077340703,[],[],0
1237665180059566259,2.40282E+18,0.1506719,19.16723,18.16097,17.67465,17.34548,17.17766,14.782,14.366,10.017,8.217,-0.5904756804398197,-0.5118172959618574,-0.5664481722321334,-1.728463196579627,-0.3731261650658082,,False,0,1.00626,1.49258,1.82175,1.98957,0.48632,0.81549,0.98331,0.32917,0.49699,0.16782,0.416,4.765,6.565,4.349,6.149,1.8,218.464306440261,28.2630401518659,[],[],0
1237665180060614856,2.411784E+18,0.09135385,19.14773,17.8486,17.1797,16.77388,16.50488,14.097,13.824,9.98,8.294,-0.4628743637607535,-0.5114283255556218,-0.4919254582949951,-1.4840967328303063,-0.2569799341357751,-1.0118030346779758,False,0,1.29913,1.96803,2.37385,2.64285,0.6689,1.07472,1.34372,0.40582,0.67482,0.269,0.273,4.117,5.803,3.844,5.53,1.686,221.065045364762,27.5697805746421,[],[],0
1237665180596502731,2.406138E+18,0.07013679,18.5894,17.47622,16.96909,16.60316,16.44057,14.236,14.09,10.429,8.477,-0.6919896865726076,-0.4094132491289898,-0.5619344325704568,-2.02622635376398,-0.1921179550821006,-1.7606300538888937,False,0,1.11318,1.62031,1.98624,2.14883,0.50713,0.87306,1.03565,0.36593,0.52852,0.16259,0.146,3.807,5.759,3.661,5.613,1.952,218.829446287936,28.7303868844954,[],[],0
1237665180598993044,2.415228E+18,0.08300535,18.89609,17.60263,17.06684,16.73163,16.55548,14.396,14.215,10.59,8.728,-0.5477356347904131,-0.4307001221948592,-0.549504536499195,-1.679414632159496,-0.1310652599113131,-0.4353925711546579,False,0,1.29346,1.82925,2.16446,2.34061,0.53579,0.871,1.04715,0.33521,0.51136,0.17615,0.181,3.806,5.668,3.625,5.487,1.862,224.779557464671,26.763489899971,[],[],0
1237665225693593770,2.256384E+18,0.05453553,18.74706,17.47119,16.86813,16.47513,16.18061,13.705,13.484,9.702,8.32,-0.6027666149784648,-0.4652563153399242,-0.5175638503385188,-1.4773152332910977,-0.1948266833062806,-0.8807015147969955,False,0,1.27587,1.87893,2.27193,2.56645,0.60306,0.99606,1.29058,0.393,0.68752,0.29452,0.221,4.003,5.385,3.782,5.164,1.382,181.663725059897,31.543602213888,"[1237665225693593773, 1237665225693593774]","[17.013441857163624, 18.424897901116555]",2
1237665225698509011,2.24506E+18,0.0829417,18.94013,17.92401,17.47128,17.20046,16.99466,15.317,15.354,11.529,8.887,-0.2172361826538506,-0.5607789586723371,-0.4272664185504191,-1.2155555869162895,-0.2237991637435815,-0.613936012730298,False,0,1.01612,1.46885,1.73967,1.94547,0.45273,0.72355,0.92935,0.27082,0.47662,0.2058,-0.037,3.788,6.43,3.825,6.467,2.642,194.748328128455,31.1399997198327,[],[],0
1237665225701458067,2.375675E+18,0.03683878,18.87871,17.52916,16.8598,16.46422,16.1365,14.172,14.005,10.73,8.343,-0.270169107011491,-0.4817878969618587,-0.3304943237566242,-1.4567431160846962,-0.2124543799131388,,False,0,1.34955,2.01891,2.41449,2.74221,0.66936,1.06494,1.39266,0.39558,0.7233,0.32772,0.167,3.442,5.829,3.275,5.662,2.387,202.646601744004,30.3259726061958,[],[],0
1237665225702375613,2.357706E+18,0.03445815,16.48026,14.8779,14.00101,13.56593,13.28765,12.03,11.446,8.109,5.632,-0.0267475528396631,-0.120694625188533,-0.3867377608307898,-1.1720180888505545,0.426037767726893,,True,2,1.60236,2.47925,2.91433,3.19261,0.87689,1.31197,1.59025,0.43508,0.71336,0.27828,0.584,3.921,6.398,3.337,5.814,2.477,204.888956484858,29.997076848008,[],[],0
1237665225702572098,2.271053E+18,0.04490201,17.09317,15.25805,14.35091,13.90773,13.5836,12.063,12.081,11.052,8.74,0.1069921909403039,-0.1356733714864642,-0.0332047603436701,-0.8131023155487775,-0.0909461738898558,-0.7885660333314658,True,1,1.83512,2.74226,3.18544,3.50957,0.90714,1.35032,1.67445,0.44318,0.76731,0.32413,-0.018,1.011,3.323,1.029,3.341,2.312,205.498838166128,29.7815528133471,[],[],0
